id,text,label,toxicity_score,splited_text,rationales
9095,tão duro rezando pra chover vai toma no cu pra lá em filho das puta hoje e só puta acima do peso 😂😂😂,misogyny,7.0,"['tão', 'duro', 'rezando', 'pra', 'chover', 'vai', 'toma', 'no', 'cu', 'pra', 'lá', 'em', 'filho', 'das', 'puta', 'hoje', 'e', 'só', 'puta', 'acima', 'do', 'peso', '😂', '😂', '😂']","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
15571,parrecos do caralho,insult,3.0,"['parrecos', 'do', 'caralho']","[1, 1, 1]"
18449,putinha do fogo insaciável kkkkkkkkk pqp,obscene,4.0,"['putinha', 'do', 'fogo', 'insaciável', 'kkkkkkkkk', 'pqp']","[1, 0, 0, 0, 0, 1]"
11842,"mano, do jeito que eu sou, piranha safada, se eu sentar nele eu vou dar cada quicada q só jesus na causa",obscene,2.0,"['mano', ',', 'do', 'jeito', 'que', 'eu', 'sou', ',', 'piranha', 'safada', ',', 'se', 'eu', 'sentar', 'nele', 'eu', 'vou', 'dar', 'cada', 'quicada', 'q', 'só', 'jesus', 'na', 'causa']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19462,"@user @user kkkkkkkkk

aqui é o twitter fdp burro.

não tem como dissertar, postular, defender teses...

fdp burro!!!!",insult,2.0,"['@user', '@user', 'kkkkkkkkk', '\n\n', 'aqui', 'é', 'o', 'twitter', 'fdp', 'burro', '.', '\n\n', 'não', 'tem', 'como', 'dissertar', ',', 'postular', ',', 'defender', 'teses', '...', '\n\n', 'fdp', 'burro', '!', '!', '!', '!']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]"
20925,"Queria falar sobre um caso um pouco antigo aqui hj

Homenzinhos lindos da tia, quando estiverem transando e a mulher te pedir p parar, você para ok? Não seja babaca. 
Depois do não tudo é estupro.",obscene,2.0,"['Queria', 'falar', 'sobre', 'um', 'caso', 'um', 'pouco', 'antigo', 'aqui', 'hj', '\n\n', 'Homenzinhos', 'lindos', 'da', 'tia', ',', 'quando', 'estiverem', 'transando', 'e', 'a', 'mulher', 'te', 'pedir', 'p', 'parar', ',', 'você', 'para', 'ok', '?', 'Não', 'seja', 'babaca', '.', '\n', 'Depois', 'do', 'não', 'tudo', 'é', 'estupro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
2858,"@user ô retardada, qual a lógica do seu pensamento?

n sei se alguém já te disse, mas maconha n é cocaína

e se vc fosse mais inteligente, começaria n sendo leviana",insult,3.0,"['@user', 'ô', 'retardada', ',', 'qual', 'a', 'lógica', 'do', 'seu', 'pensamento', '?', '\n\n', 'n', 'sei', 'se', 'alguém', 'já', 'te', 'disse', ',', 'mas', 'maconha', 'n', 'é', 'cocaína', '\n\n', 'e', 'se', 'vc', 'fosse', 'mais', 'inteligente', ',', 'começaria', 'n', 'sendo', 'leviana']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10031,"putinha da surra de piriquito
...",obscene,6.0,"['putinha', 'da', 'surra', 'de', 'piriquito', '\n', '...']","[1, 1, 1, 1, 1, 1, 0]"
16789,rael garcia sanches beija mal e tem pau feio,obscene,6.0,"['rael', 'garcia', 'sanches', 'beija', 'mal', 'e', 'tem', 'pau', 'feio']","[0, 0, 0, 0, 0, 0, 0, 1, 1]"
11810,eu so quero que o mundo se acabe com várias piranha no quarto fudendo,obscene,7.0,"['eu', 'so', 'quero', 'que', 'o', 'mundo', 'se', 'acabe', 'com', 'várias', 'piranha', 'no', 'quarto', 'fudendo']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
12235,excitou bem o teu cu de filho da puta?  então vem dar o teu cu d3 viado loco pra mim seu traste filho da puta,obscene,8.0,"['excitou', 'bem', 'o', 'teu', 'cu', 'de', 'filho', 'da', 'puta', '?', ' ', 'então', 'vem', 'dar', 'o', 'teu', 'cu', 'd3', 'viado', 'loco', 'pra', 'mim', 'seu', 'traste', 'filho', 'da', 'puta']","[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
13535,"Sou repórter Ramalhão JCT.Jornal de Cidade Tiradentes Greenwalt e americano honesto 
 SÓ BANDIDO OLHA CARA DESTE SÁFADOS DESTA PROSTITUTA DESTA VAGABUNDO DESTA VACA POLÍTICA E AUTORIDADES CORRUPTAS POEMA A VERDADE.G https://t.co/ul67N8G9kA",obscene,9.0,"['Sou', 'repórter', 'Ramalhão', 'JCT.Jornal', 'de', 'Cidade', 'Tiradentes', 'Greenwalt', 'e', 'americano', 'honesto', '\n ', 'SÓ', 'BANDIDO', 'OLHA', 'CARA', 'DESTE', 'SÁFADOS', 'DESTA', 'PROSTITUTA', 'DESTA', 'VAGABUNDO', 'DESTA', 'VACA', 'POLÍTICA', 'E', 'AUTORIDADES', 'CORRUPTAS', 'POEMA', 'A', 'VERDADE.G', 'https://t.co/ul67N8G9kA']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
16635,jimin de pau duro e mostrando pro jk eis o tweet  https://t.co/lp1qoiwv8y,obscene,3.0,"['jimin', 'de', 'pau', 'duro', 'e', 'mostrando', 'pro', 'jk', 'eis', 'o', 'tweet', ' ', 'https://t.co/lp1qoiwv8y']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1665,"rt @user vagabundo,ladrão, corrupto🤬👊👊👊
#forarodrigomaia 
#vergonhadospoliticosdobrasil🤬😡😠👊👊👊 https://t.co/or7mifwvzq",insult,3.0,"['rt', '@user', 'vagabundo', ',', 'ladrão', ',', 'corrupto', '🤬', '👊', '👊', '👊', '\n', '#', 'forarodrigomaia', '\n', '#', 'vergonhadospoliticosdobrasil', '🤬', '😡', '😠', '👊', '👊', '👊', 'https://t.co/or7mifwvzq']","[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0]"
11515,rt @user juanfran cansou de ser a putinha do madrid e vai vir pra sp ser a putinha da capital.,obscene,7.0,"['rt', '@user', 'juanfran', 'cansou', 'de', 'ser', 'a', 'putinha', 'do', 'madrid', 'e', 'vai', 'vir', 'pra', 'sp', 'ser', 'a', 'putinha', 'da', 'capital', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
4630,"@user calou , puta",insult,6.0,"['@user', 'calou', ',', 'puta']","[0, 0, 0, 1]"
1657,alguém segura esse viadinho do caralho pq se não eu vou dar na cara dele,homophobia,7.0,"['alguém', 'segura', 'esse', 'viadinho', 'do', 'caralho', 'pq', 'se', 'não', 'eu', 'vou', 'dar', 'na', 'cara', 'dele']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20503,"@user O comedor de traveco, a direita ta pedindo o impechment do Dias Toffoli faz tempo, você não deve saber porque bloqueia todo mundo. Volta pros teus pornôs cara",homophobia,6.0,"['@user', 'O', 'comedor', 'de', 'traveco', ',', 'a', 'direita', 'ta', 'pedindo', 'o', 'impechment', 'do', 'Dias', 'Toffoli', 'faz', 'tempo', ',', 'você', 'não', 'deve', 'saber', 'porque', 'bloqueia', 'todo', 'mundo', '.', 'Volta', 'pros', 'teus', 'pornôs', 'cara']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
2324,@user @user @user @user jkkkkkkkkk tá melhor que aquele mongol que tu postou,insult,2.0,"['@user', '@user', '@user', '@user', 'jkkkkkkkkk', 'tá', 'melhor', 'que', 'aquele', 'mongol', 'que', 'tu', 'postou']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]"
11011,"eu vou ficar mais maluca do que eu já sou aqui na minha vó, misericórdia denise tem hora que enche o saco puta merda",obscene,2.0,"['eu', 'vou', 'ficar', 'mais', 'maluca', 'do', 'que', 'eu', 'já', 'sou', 'aqui', 'na', 'minha', 'vó', ',', 'misericórdia', 'denise', 'tem', 'hora', 'que', 'enche', 'o', 'saco', 'puta', 'merda']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
11221,pode nem cair uma chuvinha que gramacho todo falta luz se fuder,obscene,2.0,"['pode', 'nem', 'cair', 'uma', 'chuvinha', 'que', 'gramacho', 'todo', 'falta', 'luz', 'se', 'fuder']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
18505,linfp eesse arrombado,insult,3.0,"['linfp', 'eesse', 'arrombado']","[0, 0, 1]"
14848,"@user natura homem?? isso é homem fobia, cadê as feminazi pra gritar ??? e as biba???",homophobia,8.0,"['@user', 'natura', 'homem', '?', '?', 'isso', 'é', 'homem', 'fobia', ',', 'cadê', 'as', 'feminazi', 'pra', 'gritar', '?', '?', '?', 'e', 'as', 'biba', '?', '?', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
1983,"Na PIOR das hipóteses SOMENTE o governo ""perde"" com isso. E isso se você ignorar toda o aumento na arrecadação que uma medida como essa tem.

Agora o ""país perder"", vtnc. O jornas arrombado acha que dinheiro no bolso das pessoas é perda.",obscene,4.0,"['Na', 'PIOR', 'das', 'hipóteses', 'SOMENTE', 'o', 'governo', '""', 'perde', '""', 'com', 'isso', '.', 'E', 'isso', 'se', 'você', 'ignorar', 'toda', 'o', 'aumento', 'na', 'arrecadação', 'que', 'uma', 'medida', 'como', 'essa', 'tem', '.', '\n\n', 'Agora', 'o', '""', 'país', 'perder', '""', ',', 'vtnc', '.', 'O', 'jornas', 'arrombado', 'acha', 'que', 'dinheiro', 'no', 'bolso', 'das', 'pessoas', 'é', 'perda', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13931,@user que mulher retardada kkkkk,insult,6.0,"['@user', 'que', 'mulher', 'retardada', 'kkkkk']","[0, 0, 0, 1, 0]"
1817,"enquanto ouver lingua e dedo, não a puta que meta medo",generic-toxicity,3.0,"['enquanto', 'ouver', 'lingua', 'e', 'dedo', ',', 'não', 'a', 'puta', 'que', 'meta', 'medo']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
10639,que jogaço caralho!!!!,obscene,2.0,"['que', 'jogaço', 'caralho', '!', '!', '!', '!']","[0, 0, 1, 0, 0, 0, 0]"
11420,"ninguém sabe de porra nenhuma e quer vir pagar de bom samaritano, a me poupe",obscene,6.0,"['ninguém', 'sabe', 'de', 'porra', 'nenhuma', 'e', 'quer', 'vir', 'pagar', 'de', 'bom', 'samaritano', ',', 'a', 'me', 'poupe']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
11313,eu n posso gritar pq to com bafo mas puta q pariu dokyeom se fode seu otario merdinha do caralho eu vou te arrebentar na porrada,obscene,6.0,"['eu', 'n', 'posso', 'gritar', 'pq', 'to', 'com', 'bafo', 'mas', 'puta', 'q', 'pariu', 'dokyeom', 'se', 'fode', 'seu', 'otario', 'merdinha', 'do', 'caralho', 'eu', 'vou', 'te', 'arrebentar', 'na', 'porrada']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
10876,"que porra é essa ,parece que ela ta pegando é um derrame",obscene,3.0,"['que', 'porra', 'é', 'essa', ',', 'parece', 'que', 'ela', 'ta', 'pegando', 'é', 'um', 'derrame']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
13774,"@user @user olha aí baitola, quem sabe vira homo 🤣🤣🤣",homophobia,3.0,"['@user', '@user', 'olha', 'aí', 'baitola', ',', 'quem', 'sabe', 'vira', 'homo', '🤣', '🤣', '🤣']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
9645,"putinha do 69
maigente do cer",obscene,8.0,"['putinha', 'do', '69', '\n', 'maigente', 'do', 'cer']","[1, 1, 1, 1, 1, 1, 0]"
11358,"se eu vejo um bglh desse ele toma um banho de refrigerante, sem neurose, filho da puta respeita tua mãe",obscene,6.0,"['se', 'eu', 'vejo', 'um', 'bglh', 'desse', 'ele', 'toma', 'um', 'banho', 'de', 'refrigerante', ',', 'sem', 'neurose', ',', 'filho', 'da', 'puta', 'respeita', 'tua', 'mãe']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
20518,"@user Já q o senhor está falando em entrevistas, responde essa por favor. O senhor tb se negou a falar. Canalha
https://t.co/yMVU2odO8z",insult,3.0,"['@user', 'Já', 'q', 'o', 'senhor', 'está', 'falando', 'em', 'entrevistas', ',', 'responde', 'essa', 'por', 'favor', '.', 'O', 'senhor', 'tb', 'se', 'negou', 'a', 'falar', '.', 'Canalha', '\n', 'https://t.co/yMVU2odO8z']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
11280,"Então o City pode perder o Danilo nas próximas horas, e contratar o Cancelo (muito melhor), além do Sané, com uma transação cara pra caralho pro Bayern... O duro é não contratar ninguém pro lugar do Sané. Mas, vai fazer dois bons negócios...",obscene,2.0,"['Então', 'o', 'City', 'pode', 'perder', 'o', 'Danilo', 'nas', 'próximas', 'horas', ',', 'e', 'contratar', 'o', 'Cancelo', '(', 'muito', 'melhor', ')', ',', 'além', 'do', 'Sané', ',', 'com', 'uma', 'transação', 'cara', 'pra', 'caralho', 'pro', 'Bayern', '...', 'O', 'duro', 'é', 'não', 'contratar', 'ninguém', 'pro', 'lugar', 'do', 'Sané', '.', 'Mas', ',', 'vai', 'fazer', 'dois', 'bons', 'negócios', '...']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
665,"Não tenho paciência pra branco no rap juro mano, acho que me fechei na minha bolha social com conhecidos brancos que assimilam tudo dentro do hip hop de maneira correta e quando me deparo fora desse bolha vejo uns caras falando uns bagulhos que me dá vontade de mutilar meu pênis",obscene,7.0,"['Não', 'tenho', 'paciência', 'pra', 'branco', 'no', 'rap', 'juro', 'mano', ',', 'acho', 'que', 'me', 'fechei', 'na', 'minha', 'bolha', 'social', 'com', 'conhecidos', 'brancos', 'que', 'assimilam', 'tudo', 'dentro', 'do', 'hip', 'hop', 'de', 'maneira', 'correta', 'e', 'quando', 'me', 'deparo', 'fora', 'desse', 'bolha', 'vejo', 'uns', 'caras', 'falando', 'uns', 'bagulhos', 'que', 'me', 'dá', 'vontade', 'de', 'mutilar', 'meu', 'pênis']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
11361,rt @user barbudo metendo na putinha https://t.co/ozmukxoa5m,misogyny,6.0,"['rt', '@user', 'barbudo', 'metendo', 'na', 'putinha', 'https://t.co/ozmukxoa5', 'm']","[0, 0, 0, 1, 1, 1, 0, 0]"
10738,putinha aguenta 3,misogyny,7.0,"['putinha', 'aguenta', '3']","[1, 1, 0]"
18287,putinha dos coroas,misogyny,3.0,"['putinha', 'dos', 'coroas']","[1, 1, 1]"
9203,"PQ NGM TA NEM AI PRA ISSO?? MAL VEJO FALAREM DISSO, AGORA QUERIA VER SE FOSSE AQUELAS MERDA DE DAR RT SE NÃO SEU CELULAR QUEBRA PRA VER O TANTO DE NEGUINHO QUE IA DAR RTT https://t.co/NZgYLuGtPP",generic-toxicity,3.0,"['PQ', 'NGM', 'TA', 'NEM', 'AI', 'PRA', 'ISSO', '?', '?', 'MAL', 'VEJO', 'FALAREM', 'DISSO', ',', 'AGORA', 'QUERIA', 'VER', 'SE', 'FOSSE', 'AQUELAS', 'MERDA', 'DE', 'DAR', 'RT', 'SE', 'NÃO', 'SEU', 'CELULAR', 'QUEBRA', 'PRA', 'VER', 'O', 'TANTO', 'DE', 'NEGUINHO', 'QUE', 'IA', 'DAR', 'RTT', 'https://t.co/NZgYLuGtPP']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
16265,só m manda msg qnd for p fuder,obscene,3.0,"['só', 'm', 'manda', 'msg', 'qnd', 'for', 'p', 'fuder']","[0, 0, 0, 0, 0, 0, 0, 1]"
2543,inferno de mulher bicha,homophobia,3.0,"['inferno', 'de', 'mulher', 'bicha']","[1, 1, 1, 1]"
10021,"@user @user Decisão acertada. No RJ a Ancine só fez lixo. E se fosse pra ser diferente, N teria vários grupos no RJ, Porta dos fundos e Parafernalha, podruzindo tanto lixo. 

#STFVergonhaNascional",insult,3.0,"['@user', '@user', 'Decisão', 'acertada', '.', 'No', 'RJ', 'a', 'Ancine', 'só', 'fez', 'lixo', '.', 'E', 'se', 'fosse', 'pra', 'ser', 'diferente', ',', 'N', 'teria', 'vários', 'grupos', 'no', 'RJ', ',', 'Porta', 'dos', 'fundos', 'e', 'Parafernalha', ',', 'podruzindo', 'tanto', 'lixo', '.', '\n\n', '#', 'STFVergonhaNascional']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
10737,"To vendo gente decepcionada pelo comentário e gente... é o Josh, aquele que recolhe florzinhas na caminhada, que procura a porra do último morango na Índia, que dá ursinho com o perfume dele, aquele que valoriza mais coisas reais do que texto na internet. A maior cadela ali é ele https://t.co/5ym72mQGr9",insult,4.0,"['To', 'vendo', 'gente', 'decepcionada', 'pelo', 'comentário', 'e', 'gente', '...', 'é', 'o', 'Josh', ',', 'aquele', 'que', 'recolhe', 'florzinhas', 'na', 'caminhada', ',', 'que', 'procura', 'a', 'porra', 'do', 'último', 'morango', 'na', 'Índia', ',', 'que', 'dá', 'ursinho', 'com', 'o', 'perfume', 'dele', ',', 'aquele', 'que', 'valoriza', 'mais', 'coisas', 'reais', 'do', 'que', 'texto', 'na', 'internet', '.', 'A', 'maior', 'cadela', 'ali', 'é', 'ele', 'https://t.co/5ym72mQGr9']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
9609,bando de biscoitero do caralho,insult,4.0,"['bando', 'de', 'biscoitero', 'do', 'caralho']","[0, 0, 0, 0, 1]"
11510,realidade: trabalha fdp,obscene,3.0,"['realidade', ':', 'trabalha', 'fdp']","[0, 0, 0, 1]"
15831,garota piranha do karalho 😡,insult,6.0,"['garota', 'piranha', 'do', 'karalho', '😡']","[0, 1, 0, 1, 1]"
15506,É lésbica? Deixa q eu taco a pika q vira mulher rapidinha — encosta UM dedo em mim sem eu querer pra tu ver se eu não corto teu pinto fora e faço tu engolir 🥰 https://t.co/9eu3DiAOXA,obscene,7.0,"['É', 'lésbica', '?', 'Deixa', 'q', 'eu', 'taco', 'a', 'pika', 'q', 'vira', 'mulher', 'rapidinha', '—', 'encosta', 'UM', 'dedo', 'em', 'mim', 'sem', 'eu', 'querer', 'pra', 'tu', 'ver', 'se', 'eu', 'não', 'corto', 'teu', 'pinto', 'fora', 'e', 'faço', 'tu', 'engolir', '🥰', 'https://t.co/9eu3DiAOXA']","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]"
16352,nego falando q to vendendo drog kkkkkkkkkkk sai p lá invejoso pau no cu,insult,6.0,"['nego', 'falando', 'q', 'to', 'vendendo', 'drog', 'kkkkkkkkkkk', 'sai', 'p', 'lá', 'invejoso', 'pau', 'no', 'cu']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
11132,@user tmj cu mlk kkkkkk próxima vez vai sem hein kk,obscene,2.0,"['@user', 'tmj', 'cu', 'mlk', 'kkkkkk', 'próxima', 'vez', 'vai', 'sem', 'hein', 'kk']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11121,@user arereeeeee gaucho da o cu e fala tcheee,homophobia,9.0,"['@user', 'arereeeeee', 'gaucho', 'da', 'o', 'cu', 'e', 'fala', 'tcheee']","[0, 0, 0, 1, 1, 1, 0, 0, 0]"
19535,vsfd são tudo uns cuzao dos vem pedir ajuda lixo do caraio,obscene,6.0,"['vsfd', 'são', 'tudo', 'uns', 'cuzao', 'dos', 'vem', 'pedir', 'ajuda', 'lixo', 'do', 'caraio']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
14781,"Alto lá, comunas! A Amazônia é nossa. Por isso, temos todo direito de devastar essa porra toda, matar índio, criar mais garimpos... E sabemos que isso é mentira desses veganos-artistas-comunistas-guerrilheiros-ateus-maconheiros, como bem disse Trump, idolo do presida. Taoquei? https://t.co/ugcsb6cKAm",generic-toxicity,6.0,"['Alto', 'lá', ',', 'comunas', '!', 'A', 'Amazônia', 'é', 'nossa', '.', 'Por', 'isso', ',', 'temos', 'todo', 'direito', 'de', 'devastar', 'essa', 'porra', 'toda', ',', 'matar', 'índio', ',', 'criar', 'mais', 'garimpos', '...', 'E', 'sabemos', 'que', 'isso', 'é', 'mentira', 'desses', 'veganos-artistas-comunistas-guerrilheiros-ateus-maconheiros', ',', 'como', 'bem', 'disse', 'Trump', ',', 'idolo', 'do', 'presida', '.', 'Taoquei', '?', 'https://t.co/ugcsb6cKAm']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15021,@user @user Mas a vaca comunista é muito engraçada hein? Não não! Não posso te chamar de vaca. Em pais socialista não tem carne pro povo! Então fica de lixo socialista mesmo. Bom é governo sanguinário que passa pano pra 70 mil assassinatos. Se acontecer algo liga pra PM opressora sua imunda!,insult,6.0,"['@user', '@user', 'Mas', 'a', 'vaca', 'comunista', 'é', 'muito', 'engraçada', 'hein', '?', 'Não', 'não', '!', 'Não', 'posso', 'te', 'chamar', 'de', 'vaca', '.', 'Em', 'pais', 'socialista', 'não', 'tem', 'carne', 'pro', 'povo', '!', 'Então', 'fica', 'de', 'lixo', 'socialista', 'mesmo', '.', 'Bom', 'é', 'governo', 'sanguinário', 'que', 'passa', 'pano', 'pra', '70', 'mil', 'assassinatos', '.', 'Se', 'acontecer', 'algo', 'liga', 'pra', 'PM', 'opressora', 'sua', 'imunda', '!']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
13942,merda e você viado kkk,homophobia,8.0,"['merda', 'e', 'você', 'viado', 'kkk']","[1, 0, 0, 1, 0]"
3100,@user @user se fodeu noiado,insult,5.0,"['@user', '@user', 'se', 'fodeu', 'noiado']","[0, 0, 1, 1, 1]"
12064,@user se esconde ai por foto de japa gay sua putinha,homophobia,14.0,"['@user', 'se', 'esconde', 'ai', 'por', 'foto', 'de', 'japa', 'gay', 'sua', 'putinha']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
13151,garoto escroto namoral 😂😂😂,insult,2.0,"['garoto', 'escroto', 'namoral', '😂', '😂', '😂']","[0, 1, 0, 0, 0, 0]"
15063,@user vão te toma no cú @user enfia o robo no bunda -'-,obscene,6.0,"['@user', 'vão', 'te', 'toma', 'no', 'cú', '@user', 'enfia', 'o', 'robo', 'no', 'bunda', ""-'-""]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]"
6073,@user grossa do caralho vai falar alemão la na casa do cacete,insult,6.0,"['@user', 'grossa', 'do', 'caralho', 'vai', 'falar', 'alemão', 'la', 'na', 'casa', 'do', 'cacete']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
13348,"rt @user sua puta, putinha",insult,7.0,"['rt', '@user', 'sua', 'puta', ',', 'putinha']","[0, 0, 0, 1, 0, 1]"
12004,vai toma no cu mano a pessoa não sabe guarda nd pra ele e dps quer q eu confio ainda kkkkkkkkk,obscene,4.0,"['vai', 'toma', 'no', 'cu', 'mano', 'a', 'pessoa', 'não', 'sabe', 'guarda', 'nd', 'pra', 'ele', 'e', 'dps', 'quer', 'q', 'eu', 'confio', 'ainda', 'kkkkkkkkk']","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
